time,A,B
0.0,1.0,0.0
1.0,0.9894731037624177,0.010526896237582276
2.0,0.979057026411696,0.020942973588304013
3.0,0.9687505918703052,0.031249408129694737
4.0,0.9585526522219017,0.041447347778098394
5.0,0.9484620651240054,0.05153793487599465
6.0,0.9384777013237157,0.06152229867628444
7.0,0.9285984446185425,0.07140155538145747
8.0,0.9188231852990728,0.08117681470092733
9.0,0.9091508269485602,0.09084917305143973
10.0,0.8995802869656003,0.10041971303439971
