time,A,B
0.0,1.0,0.0
1.0,0.6702801394216944,0.3297198605783054
2.0,0.4492757864073738,0.5507242135926261
3.0,0.30114103173310575,0.6988589682668942
4.0,0.2018486924063667,0.7981513075936331
5.0,0.1352953417378701,0.8647046582621297
6.0,0.0906858157034962,0.9093141842965036
7.0,0.06078495437805888,0.9392150456219409
8.0,0.040742978415095596,0.9592570215849042
