data_column,signal_column,scale,offset,rss
G_tau_4p600002e-03_ms,G_tau_4p600002e-03_ms,-0.06403394977124967,1.091290770340151,0.00028516326330573177
G_tau_4p800002e-03_ms,G_tau_4p800002e-03_ms,-0.04953674780279666,1.0776958749624554,0.000286356220490553
G_tau_5p000002e-03_ms,G_tau_5p000002e-03_ms,-0.05731474812164281,1.085168025678079,0.00027948289810391275
G_tau_5p200002e-03_ms,G_tau_5p200002e-03_ms,-0.05032533242759676,1.078433280676583,0.0002633504518004935
G_tau_5p400002e-03_ms,G_tau_5p400002e-03_ms,-0.05532771557043738,1.0829936330337098,0.00027347358727935236
G_tau_5p600003e-03_ms,G_tau_5p600003e-03_ms,-0.06427846857366835,1.0911343434610339,0.00023472503848309488
G_tau_5p800003e-03_ms,G_tau_5p800003e-03_ms,-0.0482246075999421,1.0762872988315817,0.0002813637281085722
G_tau_6p000003e-03_ms,G_tau_6p000003e-03_ms,-0.06257353752309505,1.0895177954160673,0.00027127259516492383
G_tau_6p200003e-03_ms,G_tau_6p200003e-03_ms,-0.05309003764760657,1.0806360617356086,0.0002480894379359279
G_tau_6p400003e-03_ms,G_tau_6p400003e-03_ms,-0.06199931266678868,1.0889751309788154,0.00027513287890343775
G_tau_6p800003e-03_ms,G_tau_6p800003e-03_ms,-0.054087927552402944,1.0815336346653628,0.00025942278838714163
G_tau_7p200003e-03_ms,G_tau_7p200003e-03_ms,-0.04815890273058646,1.0757711802198786,0.0002587307267829542
G_tau_7p600003e-03_ms,G_tau_7p600003e-03_ms,-0.05952082250729354,1.0863338150581887,0.00027288334545984706
G_tau_8p000003e-03_ms,G_tau_8p000003e-03_ms,-0.04778231295295413,1.0751913158854352,0.0002662623236385606
G_tau_8p400003e-03_ms,G_tau_8p400003e-03_ms,-0.05478244594330947,1.0818352813904577,0.0002634079172383296
G_tau_8p800003e-03_ms,G_tau_8p800003e-03_ms,-0.05284951488413819,1.0798966576666003,0.00025799711661693805
G_tau_9p200004e-03_ms,G_tau_9p200004e-03_ms,-0.05586440983166721,1.0826295750174297,0.00025417871797709117
G_tau_9p600004e-03_ms,G_tau_9p600004e-03_ms,-0.055769794976395635,1.0824926407275632,0.0002529833496084155
