data_column,signal_column,scale,offset,rss
fcs_amplitude_proxy,fcs_amplitude_proxy,0.004742662536495282,0.028351362301109132,0.00031507399734607706
fcs_auc_proxy,fcs_auc_proxy,-26293552.5260344,20280511.555614833,721780239670104.2
fcs_half_tau_proxy,fcs_half_tau_proxy,-40539.100970648244,85099.50222349334,14189174014.808634
