model_name,model_dir,success,message,nfev,rss,mse,rmse,n_observations,n_nonlinear_parameters,n_linear_parameters,n_total_parameters,degrees_of_freedom,aic,bic,parameter_k1f,parameter_k1r,parameter_k2f,parameter_k2r,parameter_k3f,parameter_k3r,parameter_k4f,parameter_k4r,parameter_k5f,parameter_k5r,parameter_k6f,parameter_k6r,parameter_k7f,parameter_k7r,parameter_k8f,parameter_k8r,parameter_k9f,parameter_k9r,parameter_k10f,parameter_k10r,parameter_k11f,parameter_k11r,parameter_k12f,parameter_k12r,parameter_k13f,parameter_k13r,parameter_k14f,parameter_k14r,parameter_k15f,parameter_k15r,parameter_k16f,parameter_k16r,parameter_k17f,parameter_k17r,parameter_k18f,parameter_k18r,parameter_k19f,parameter_k19r,parameter_k20f,parameter_k20r,parameter_k21f,parameter_k21r,parameter_k22f,parameter_k22r,parameter_k23f,parameter_k23r,parameter_k24f,parameter_k24r,parameter_k25f,parameter_k25r,parameter_k26f,parameter_k26r,parameter_k27f,parameter_k27r,parameter_k28f,parameter_k28r,parameter_k29f,parameter_k29r,parameter_k30f,parameter_k30r,parameter_k31f,parameter_k31r,parameter_k32f,parameter_k32r,parameter_k33f,parameter_k33r,parameter_k34f,parameter_k34r,parameter_k35f,parameter_k35r,parameter_k36f,parameter_k36r
linear_combo,fcs_ode/fits_fcs_features_multi_numba/models/linear_combo,True,`xtol` termination condition is satisfied.,14,877982413908273.2,877982413908273.2,3647295.415385906,66.0,72.0,6.0,78.0,1.0,2150.453533882881,2321.2466037609424,4.206513666792668,0.06911444670828013,0.07065907141761281,0.0833840545691501,1.235730369931042,0.09489419528844735,1.0892008522732715,0.09153747659013714,1.0511288531599672,0.09852679725864784,0.7437398644056961,0.0974696882376928,0.4190403938773551,0.2454148016706413,0.2733502261632166,0.09884634730545888,0.3553942549922991,0.09977655048446275,0.14359463505612183,0.1881368156934604,0.13508697735463537,0.13481613748890658,0.0585460758337245,2.9709632286921126,1.9228046996440036,0.09337361824140412,0.09187204735032461,0.2302391963345618,1.2009656991688917,1.809103653684318,1.1401670860834048,0.09681383628069753,0.9235736816401446,0.09588262321641569,0.4272915848016283,0.09918065304088226,0.3894171915822922,1.2531642802760325,0.09963651072219627,0.2247600506937465,0.6665392099332861,0.30477301580300736,0.4276936876725765,0.10019423191972225,0.38375759289397243,0.48949799638855185,0.3572885870773861,0.09931907184874846,0.20370316607540875,0.27016161878220174,0.3082902516863814,0.09919507864307048,0.19680207452928386,0.13358809827088483,0.25198385679776386,0.09967884578633374,0.15225610052107708,0.13304240556685135,0.30573938979234166,0.09895835825376263,0.15209435986055012,0.21449875844550786,0.14338717836522472,0.2154218119260263,0.11922351695840243,0.206100603799794,0.27271600892757497,0.09966037287295067,0.13754604893498593,0.25354586183085165,0.22919810234848043,0.09976755437639685
linear_homo,fcs_ode/fits_fcs_features_multi_numba/models/linear_homo,True,`xtol` termination condition is satisfied.,21,861200778857210.9,30757170673471.816,3612270.290184786,66.0,32.0,6.0,38.0,28.0,2069.1798068893418,2152.386687086346,0.9217534637873308,0.0846359814421083,0.0978939979487284,0.828374299399786,0.965894806946591,0.09827805121760651,0.7393661416172436,0.05686925642393307,0.9477589151520293,0.0907737052415441,1.998973629619226,0.08291472698970931,0.10804743146292371,0.5581847605364967,1.0620912498540065,0.09569242647633716,0.6463652006309845,0.0988135515950148,0.6851377612444748,0.13231762592857474,0.3145578478167291,0.056815097542159645,0.16420710966986254,2.294670530579997,1.245401482171906,0.030761116955970936,0.09570039861041695,0.09548574270695373,0.9315894789835341,0.0978377935131588,0.4480238916188858,0.10349636242950538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_step,fcs_ode/fits_fcs_features_multi_numba/models/linear_step,True,`xtol` termination condition is satisfied.,20,721794428844119.0,18994590232739.973,3307004.5698352,66.0,22.0,6.0,28.0,38.0,2037.5250453455978,2098.8353781223377,1.2613795952315214,0.1574973275138467,0.12613148830343568,1.0250272978191273,0.16081835919172469,0.10817932351324332,0.3417212495263617,0.09904749736193641,0.5153664957238185,0.09904174985809906,0.519705089286997,0.10182638726988112,0.6585013807888935,0.11748079617286503,0.8767928534591437,0.10442644576787155,1.0031326679101236,0.10069375261402684,1.1347581840978436,0.10116514090338462,1.217563581468844,0.09870414148462875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
order2_combo,fcs_ode/fits_fcs_features_multi_numba/models/order2_combo,True,`xtol` termination condition is satisfied.,45,687955062799506.1,26459810107673.312,3228554.0970484414,66.0,34.0,6.0,40.0,26.0,2058.355933004258,2145.942122685315,0.9298158857131321,2.7855536217552666,0.09845323406649191,4.306360920868272,0.0030659657386691045,1.0616293255956137,0.8323251142151132,0.02913710187923112,1.5675209106378198,0.10990900884402584,1.4967026786123316,0.14256002831652734,1.5063933757236154,0.09363967024712096,1.515033677036337,0.06365202705257364,0.5484389858633956,0.09168868832722119,2.6129693320042784,0.10070087504200541,1.2862573179827121,0.055645500272126044,2.9469388094160203,0.10882567080325475,1.2499519984699332,0.08819279782929969,1.5192939607845954,0.05625132642042643,2.4639606887947467,0.0820456157926689,2.784632244483277,0.10012017856404576,2.171483048423245,0.04812864040198969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
order2_homo,fcs_ode/fits_fcs_features_multi_numba/models/order2_homo,True,`xtol` termination condition is satisfied.,17,813114956850939.4,21397762022393.14,3509974.8700881884,66.0,22.0,6.0,28.0,38.0,2045.387765538455,2106.698098315195,1.625251902827465,0.16721672830210754,0.11662269256014712,4.372562403282255,0.07068751255507569,0.12248072916740704,0.27143620526687545,0.10776858442836793,0.3067195455658052,0.09155816711413599,0.8684075899566993,0.0769632705431387,1.450841378222671,0.16294191133466523,8.483715582779006,0.07121748881483314,0.02576512896775089,0.15984690656789746,0.5008644236328154,0.10391096416093942,0.9130702436298487,0.0956228191975139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
order2_step,fcs_ode/fits_fcs_features_multi_numba/models/order2_step,True,`xtol` termination condition is satisfied.,23,504629052556529.0,11468842103557.477,2765121.1068785004,66.0,16.0,6.0,22.0,44.0,2001.902538935478,2050.0749432600596,0.480208940087579,0.4449808314188668,0.03731185159070163,14.410666679214922,0.013982695398157628,6.999141046653398e-06,0.26984165566142926,7.105584834401269,2.4061077303835194,8.550958465579804,1.2822025606822478,4.732512773624574,11.93670683435169,0.05898555462051556,9.656202535042217,3.525568839432104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
order3_combo,fcs_ode/fits_fcs_features_multi_numba/models/order3_combo,True,`xtol` termination condition is satisfied.,26,554764979381265.1,11557603737109.69,2899229.2062934986,66.0,12.0,6.0,18.0,48.0,2000.1541218677078,2039.5679072241835,1.1228849144596746,7.258982015011128e-09,4.184573017328586,1.1095231212393297,3.4931882813171615,0.06981532857013636,4.126060927436221,0.07258745204150674,4.363592423272144,0.08375514252999065,11.030788972052292,0.08590821300361681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
order3_step,fcs_ode/fits_fcs_features_multi_numba/models/order3_step,True,`xtol` termination condition is satisfied.,52,641878179111003.1,12837563582220.062,3118561.6806834717,66.0,10.0,6.0,16.0,50.0,2005.780483889939,2040.8149597623617,3.9657728755935415,0.00465204017813992,0.5781855414974915,0.9811787082401294,0.7310768848807685,0.03149009134802577,3.9362754888706166,0.05609035141715687,7.157998072683314,0.003092417119551761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
