time_min,G_tau_0.001_ms,G_tau_0.00105_ms,G_tau_0.0011_ms,G_tau_0.00115_ms,G_tau_0.0012_ms,G_tau_0.001250001_ms,G_tau_0.001300001_ms,G_tau_0.001350001_ms,G_tau_0.001400001_ms,G_tau_0.001450001_ms,G_tau_0.001500001_ms,G_tau_0.001550001_ms,G_tau_0.001600001_ms,G_tau_0.001700001_ms,G_tau_0.001800001_ms,G_tau_0.001900001_ms,G_tau_0.002000001_ms,G_tau_0.002100001_ms,G_tau_0.002200001_ms,G_tau_0.002300001_ms,G_tau_0.002400001_ms,G_tau_0.002500001_ms,G_tau_0.002600001_ms,G_tau_0.002700001_ms,G_tau_0.002800001_ms,G_tau_0.002900001_ms,G_tau_0.003000001_ms,G_tau_0.003100002_ms,G_tau_0.003200002_ms,G_tau_0.003400002_ms,G_tau_0.003600001_ms,G_tau_0.003800001_ms,G_tau_0.004000001_ms,G_tau_0.004200002_ms,G_tau_0.004400002_ms,G_tau_0.004600002_ms,G_tau_0.004800002_ms,G_tau_0.005000002_ms,G_tau_0.005200002_ms,G_tau_0.005400002_ms,G_tau_0.005600003_ms,G_tau_0.005800003_ms,G_tau_0.006000003_ms,G_tau_0.006200003_ms,G_tau_0.006400003_ms,G_tau_0.006800003_ms,G_tau_0.007200003_ms,G_tau_0.007600003_ms,G_tau_0.008000003_ms,G_tau_0.008400003_ms,G_tau_0.008800003_ms,G_tau_0.009200004_ms,G_tau_0.009600004_ms,G_tau_0.01_ms,G_tau_0.0104_ms,G_tau_0.0108_ms,G_tau_0.01120001_ms,G_tau_0.01160001_ms,G_tau_0.01200001_ms,G_tau_0.01240001_ms,G_tau_0.01280001_ms,G_tau_0.01360001_ms,G_tau_0.01440001_ms,G_tau_0.01520001_ms,G_tau_0.01600001_ms,G_tau_0.01680001_ms,G_tau_0.01760001_ms,G_tau_0.01840001_ms,G_tau_0.01920001_ms,G_tau_0.02000001_ms,G_tau_0.02080001_ms,G_tau_0.02160001_ms,G_tau_0.02240001_ms,G_tau_0.02320001_ms,G_tau_0.02400001_ms,G_tau_0.02480001_ms,G_tau_0.02560001_ms,G_tau_0.02720001_ms,G_tau_0.02880001_ms,G_tau_0.03040001_ms,G_tau_0.03200001_ms,G_tau_0.03360001_ms,G_tau_0.03520001_ms,G_tau_0.03680001_ms,G_tau_0.03840002_ms,G_tau_0.04000002_ms,G_tau_0.04160002_ms,G_tau_0.04320002_ms,G_tau_0.04480002_ms,G_tau_0.04640002_ms,G_tau_0.04800002_ms,G_tau_0.04960002_ms,G_tau_0.05120003_ms,G_tau_0.05440002_ms,G_tau_0.05760002_ms,G_tau_0.06080002_ms,G_tau_0.06400002_ms,G_tau_0.06720002_ms,G_tau_0.07040003_ms,G_tau_0.07360003_ms,G_tau_0.07680003_ms,G_tau_0.08000003_ms,G_tau_0.08320004_ms,G_tau_0.08640004_ms,G_tau_0.08960004_ms,G_tau_0.09280004_ms,G_tau_0.09600005_ms,G_tau_0.09920005_ms,G_tau_0.1024001_ms,G_tau_0.1088_ms,G_tau_0.1152_ms,G_tau_0.1216_ms,G_tau_0.128_ms,G_tau_0.1344_ms,G_tau_0.1408001_ms,G_tau_0.1472001_ms,G_tau_0.1536001_ms,G_tau_0.1600001_ms,G_tau_0.1664001_ms,G_tau_0.1728001_ms,G_tau_0.1792001_ms,G_tau_0.1856001_ms,G_tau_0.1920001_ms,G_tau_0.1984001_ms,G_tau_0.2048001_ms,G_tau_0.2176001_ms,G_tau_0.2304001_ms,G_tau_0.2432001_ms,G_tau_0.2560001_ms,G_tau_0.2688001_ms,G_tau_0.2816001_ms,G_tau_0.2944001_ms,G_tau_0.3072001_ms,G_tau_0.3200001_ms,G_tau_0.3328001_ms,G_tau_0.3456002_ms,G_tau_0.3584002_ms,G_tau_0.3712002_ms,G_tau_0.3840002_ms,G_tau_0.3968002_ms,G_tau_0.4096002_ms,G_tau_0.4352002_ms,G_tau_0.4608002_ms,G_tau_0.4864002_ms,G_tau_0.5120002_ms,G_tau_0.5376002_ms,G_tau_0.5632002_ms,G_tau_0.5888002_ms,G_tau_0.6144003_ms,G_tau_0.6400003_ms,G_tau_0.6656003_ms,G_tau_0.6912003_ms,G_tau_0.7168003_ms,G_tau_0.7424004_ms,G_tau_0.7680004_ms,G_tau_0.7936004_ms,G_tau_0.8192004_ms,G_tau_0.8704004_ms,G_tau_0.9216004_ms,G_tau_0.9728004_ms,G_tau_1.024_ms,G_tau_1.0752_ms,G_tau_1.1264_ms,G_tau_1.1776_ms,G_tau_1.228801_ms,G_tau_1.280001_ms,G_tau_1.331201_ms,G_tau_1.382401_ms,G_tau_1.433601_ms,G_tau_1.484801_ms,G_tau_1.536001_ms,G_tau_1.587201_ms,G_tau_1.638401_ms,G_tau_1.740801_ms,G_tau_1.843201_ms,G_tau_1.945601_ms,G_tau_2.048001_ms,G_tau_2.150401_ms,G_tau_2.252801_ms,G_tau_2.355201_ms,G_tau_2.457601_ms,G_tau_2.560001_ms,G_tau_2.662401_ms,G_tau_2.764801_ms,G_tau_2.867201_ms,G_tau_2.969601_ms,G_tau_3.072002_ms,G_tau_3.174402_ms,G_tau_3.276802_ms,G_tau_3.481602_ms,G_tau_3.686402_ms,G_tau_3.891201_ms,G_tau_4.096001_ms,G_tau_4.300802_ms,G_tau_4.505602_ms,G_tau_4.710402_ms,G_tau_4.915202_ms,G_tau_5.120002_ms,G_tau_5.324802_ms,G_tau_5.529603_ms,G_tau_5.734403_ms,G_tau_5.939203_ms,G_tau_6.144003_ms,G_tau_6.348803_ms,G_tau_6.553603_ms,G_tau_6.963203_ms,G_tau_7.372803_ms,G_tau_7.782403_ms,G_tau_8.192003_ms,G_tau_8.601603_ms,G_tau_9.011203_ms,G_tau_9.420804_ms,G_tau_9.830404_ms,G_tau_10.24_ms,G_tau_10.6496_ms,G_tau_11.05921_ms,G_tau_11.46881_ms,G_tau_11.87841_ms,G_tau_12.28801_ms,G_tau_12.69761_ms,G_tau_13.10721_ms,G_tau_13.92641_ms,G_tau_14.74561_ms,G_tau_15.56481_ms,G_tau_16.38401_ms,G_tau_17.20321_ms,G_tau_18.02241_ms,G_tau_18.84161_ms,G_tau_19.66081_ms,G_tau_20.48001_ms,G_tau_21.29921_ms,G_tau_22.11841_ms,G_tau_22.93761_ms,G_tau_23.75681_ms,G_tau_24.57601_ms,G_tau_25.39521_ms,G_tau_26.21441_ms,G_tau_27.85281_ms,G_tau_29.49121_ms,G_tau_31.12961_ms,G_tau_32.76801_ms,G_tau_34.40641_ms,G_tau_36.04481_ms,G_tau_37.68321_ms,G_tau_39.32162_ms,G_tau_40.96002_ms,G_tau_42.59842_ms,G_tau_44.23682_ms,G_tau_45.87522_ms,G_tau_47.51362_ms,G_tau_49.15202_ms,G_tau_50.79043_ms,G_tau_52.42883_ms,G_tau_55.70563_ms,G_tau_58.98242_ms,G_tau_62.25922_ms,G_tau_65.53602_ms,G_tau_68.81282_ms,G_tau_72.08963_ms,G_tau_75.36643_ms,G_tau_78.64323_ms,G_tau_81.92004_ms,G_tau_85.19684_ms,G_tau_88.47364_ms,G_tau_91.75044_ms,G_tau_95.02725_ms,G_tau_98.30405_ms,G_tau_101.5809_ms,G_tau_104.8577_ms,G_tau_111.4113_ms,G_tau_117.9648_ms,G_tau_124.5184_ms,G_tau_131.072_ms,G_tau_137.6256_ms,G_tau_144.1793_ms,G_tau_150.7329_ms,G_tau_157.2865_ms,G_tau_163.8401_ms,G_tau_170.3937_ms,G_tau_176.9473_ms,G_tau_183.5009_ms,G_tau_190.0545_ms,G_tau_196.6081_ms,G_tau_203.1617_ms,G_tau_209.7153_ms,G_tau_222.8225_ms,G_tau_235.9297_ms,G_tau_249.0369_ms,G_tau_262.1441_ms,G_tau_275.2513_ms,G_tau_288.3585_ms,G_tau_301.4657_ms,G_tau_314.5729_ms,G_tau_327.6801_ms,G_tau_340.7874_ms,G_tau_353.8946_ms,G_tau_367.0018_ms,G_tau_380.109_ms,G_tau_393.2162_ms,G_tau_406.3234_ms,G_tau_419.4306_ms,G_tau_445.645_ms,G_tau_471.8594_ms,G_tau_498.0738_ms,G_tau_524.2882_ms,G_tau_550.5026_ms,G_tau_576.717_ms,G_tau_602.9314_ms,G_tau_629.1459_ms,G_tau_655.3603_ms,G_tau_681.5747_ms,G_tau_707.7891_ms,G_tau_734.0035_ms,G_tau_760.218_ms,G_tau_786.4324_ms,G_tau_812.6468_ms,G_tau_838.8612_ms,G_tau_891.29_ms,G_tau_943.7188_ms,G_tau_996.1476_ms,G_tau_1048.576_ms,G_tau_1101.005_ms,G_tau_1153.434_ms,G_tau_1205.863_ms,G_tau_1258.292_ms,G_tau_1310.721_ms,G_tau_1363.149_ms,G_tau_1415.578_ms,G_tau_1468.007_ms,G_tau_1520.436_ms,G_tau_1572.865_ms,G_tau_1625.294_ms,G_tau_1677.722_ms,G_tau_1782.58_ms,G_tau_1887.438_ms,G_tau_1992.295_ms,G_tau_2097.153_ms,G_tau_2202.01_ms,G_tau_2306.868_ms,G_tau_2411.726_ms,G_tau_2516.583_ms,G_tau_2621.441_ms,G_tau_2726.299_ms,G_tau_2831.156_ms,G_tau_2936.014_ms,G_tau_3040.872_ms,G_tau_3145.73_ms,G_tau_3250.587_ms,G_tau_3355.445_ms,G_tau_3565.16_ms,G_tau_3774.875_ms,G_tau_3984.59_ms,G_tau_4194.305_ms,G_tau_4404.021_ms,G_tau_4613.736_ms,G_tau_4823.452_ms,G_tau_5033.167_ms,G_tau_5242.882_ms,G_tau_5452.598_ms,G_tau_5662.313_ms,G_tau_5872.028_ms,G_tau_6081.744_ms,G_tau_6291.459_ms,G_tau_6501.174_ms,G_tau_6710.89_ms,G_tau_7130.32_ms,G_tau_7549.75_ms,G_tau_7969.181_ms,G_tau_8388.611_ms,G_tau_8808.042_ms,G_tau_9227.472_ms,G_tau_9646.903_ms,G_tau_10066.33_ms,G_tau_10485.76_ms,G_tau_10905.2_ms,G_tau_11324.63_ms,G_tau_11744.06_ms,G_tau_12163.49_ms,G_tau_12582.92_ms,G_tau_13002.35_ms,G_tau_13421.78_ms,G_tau_14260.64_ms,G_tau_15099.5_ms,G_tau_15938.36_ms,G_tau_16777.22_ms,G_tau_17616.08_ms,G_tau_18454.94_ms,G_tau_19293.81_ms,G_tau_20132.67_ms,G_tau_20971.53_ms,G_tau_21810.39_ms,G_tau_22649.25_ms,G_tau_23488.11_ms,G_tau_24326.97_ms,G_tau_25165.84_ms,G_tau_26004.7_ms,G_tau_26843.56_ms,G_tau_28521.28_ms,G_tau_30199_ms,G_tau_31876.72_ms,G_tau_33554.44_ms,G_tau_35232.17_ms,G_tau_36909.89_ms,G_tau_38587.61_ms,G_tau_40265.34_ms,G_tau_41943.06_ms,G_tau_43620.78_ms,G_tau_45298.5_ms,G_tau_46976.23_ms,G_tau_48653.95_ms,G_tau_50331.67_ms,G_tau_52009.4_ms,G_tau_53687.12_ms,G_tau_57042.56_ms,G_tau_60398_ms,G_tau_63753.44_ms,G_tau_67108.89_ms,G_tau_70464.33_ms,G_tau_73819.78_ms,G_tau_77175.22_ms,G_tau_80530.67_ms,G_tau_83886.12_ms,G_tau_87241.56_ms,G_tau_90597.01_ms,G_tau_93952.45_ms,G_tau_97307.9_ms,G_tau_100663.3_ms,G_tau_104018.8_ms,G_tau_107374.2_ms,G_tau_114085.1_ms,G_tau_120796_ms,G_tau_127506.9_ms,G_tau_134217.8_ms,G_tau_140928.7_ms,G_tau_147639.6_ms,G_tau_154350.4_ms,G_tau_161061.3_ms,G_tau_167772.2_ms,G_tau_174483.1_ms,G_tau_181194_ms,G_tau_187904.9_ms,G_tau_194615.8_ms,G_tau_201326.7_ms,G_tau_208037.6_ms,G_tau_214748.5_ms,G_tau_228170.2_ms,G_tau_241592_ms,G_tau_255013.8_ms,G_tau_268435.5_ms,G_tau_281857.3_ms,G_tau_295279.1_ms,G_tau_308700.9_ms,G_tau_322122.7_ms,G_tau_335544.5_ms,G_tau_348966.2_ms,G_tau_362388_ms,G_tau_375809.8_ms,G_tau_389231.6_ms,G_tau_402653.4_ms,G_tau_416075.2_ms
10.0,1.0311296321492258,1.0311258343415919,1.03112203780023,1.031118242524451,1.0311144485135657,1.031110655691044,1.0311068642079082,1.031103073987603,1.031099285029442,1.031095497332739,1.0310917108968085,1.031087925720965,1.0310841418045245,1.0310765777471154,1.0310690187191143,1.0310614647150633,1.0310539157295122,1.0310463717570189,1.0310388327921498,1.0310312988294796,1.0310237698635907,1.031016245889074,1.031008726900528,1.03100121289256,1.0309937038597852,1.0309861997968264,1.030978700698315,1.0309712064839738,1.0309637172983326,1.030948753766881,1.0309338100610022,1.0309188859887237,1.0309039815824073,1.0308890967253967,1.0308742315243853,1.0308593858628707,1.0308445596989488,1.0308297529908406,1.03081496569689,1.0308001977755659,1.0307854491117645,1.0307707198116864,1.0307560097603763,1.0307413189167924,1.0307266472400145,1.0306973612237982,1.0306681513867728,1.030639017405896,1.0306099589600228,1.0305809757298923,1.0305520673981126,1.0305232335771555,1.0304944740974944,1.0304657888615711,1.030437176985625,1.0304086384486282,1.030380172233389,1.0303517794584849,1.0303234591084376,1.0302952108820653,1.0302670344799216,1.0302108959591332,1.0301550411847207,1.0300994678222897,1.0300441735640091,1.0299891561282282,1.0299344132590946,1.0298799427261855,1.0298257423241397,1.0297718098722997,1.029718143214358,1.0296647402180117,1.0296115987746197,1.0295587167988696,1.0295060922284476,1.0294537230237153,1.0294016071673915,1.0292981275407613,1.0291956376457094,1.0290941221176437,1.028993565920962,1.0288939543400937,1.0287952729708365,1.028697507711978,1.028600644154586,1.0285046699900888,1.028409571370449,1.0283153353279308,1.0282219491597864,1.0281294004213686,1.0280376769194597,1.0279467667058093,1.027856657510174,1.0276787998562718,1.027504013147482,1.0273322122661697,1.0271633148148407,1.0269972415178164,1.026833915565327,1.0266732645053867,1.0265152170487895,1.026359704993526,1.026206662117247,1.0260560259706968,1.0259077349027643,1.0257617298810497,1.02561795346935,1.0254763515283591,1.0253368682722637,1.0250640690745536,1.0247991541725876,1.024541762093742,1.0242915501606424,1.0240481969800777,1.023811397130354,1.023580874351155,1.0233563579823164,1.02313759661633,1.022924353214439,1.0227164040725256,1.0225135378762735,1.0223155548366512,1.0221222658977869,1.0219334920101943,1.0217490634630795,1.021392606603951,1.021051702246441,1.0207252720997044,1.0204123388977284,1.0201120145990343,1.0198234902239445,1.0195460270679357,1.0192789490765606,1.0190216362050455,1.018773518616014,1.0185340697552498,1.0183028092942645,1.018079287968455,1.0178630916359506,1.0176538362821164,1.0174511652715255,1.017064272204499,1.016700020176755,1.0163563228339236,1.0160313514061443,1.0157234953779093,1.0154313302385631,1.0151535908572062,1.014889148351967,1.0146369956783663,1.0143962258945227,1.0141660232067071,1.013945650758563,1.0137344403084527,1.0135317873403251,1.0133371391012498,1.013149991873583,1.0127963956943336,1.012467749457293,1.0121613011744035,1.0118747049776096,1.0116059394453625,1.011353263550734,1.011115161815052,1.0108903055904372,1.0106775405845312,1.0104758362318509,1.0102842835002686,1.0101020738276432,1.0099284853407082,1.0097628713100946,1.0096046504257035,1.0094532985632627,1.0091693503262527,1.0089077352677631,1.008665720892503,1.0084410176403755,1.0082316910045994,1.008036094012528,1.0078528147270036,1.0076806349787681,1.0075184976011637,1.0073654801749503,1.0072207738103263,1.007083665864379,1.0069535257608884,1.0068297920975218,1.0067119676776286,1.0065996041233174,1.0063896933690784,1.0061972968669743,1.0060201487212102,1.0058563681386379,1.0057043829347747,1.005562867667061,1.0054306931206245,1.005306892867442,1.0051906338832328,1.0050811938624575,1.0049779425750842,1.0048803292005604,1.004787867386092,1.0047001275196754,1.0046167281481488,1.004537329280171,1.0043893477176757,1.004254100567261,1.0041298906784863,1.0040153193618602,1.0039092223794437,1.0038106219135159,1.0037186897942774,1.0036327202010622,1.0035521071025484,1.0034763247470146,1.0034049166613193,1.0033374882441932,1.0032736881612299,1.0032132080899516,1.003155774905054,1.0031011456967376,1.0029994544317389,1.0029066535550453,1.0028215403262728,1.0027431265546842,1.0026705919566792,1.0026032493082155,1.0025405180272016,1.0024819038808843,1.0024269832103565,1.0023753905319033,1.0023268086942685,1.0022809609926329,1.0022376047963688,1.0021965263592951,1.0021575365619912,1.0021204673949269,1.0020515074008585,1.0019886246771965,1.0019309908016563,1.0018779261974369,1.0018288675518592,1.0017833435282983,1.0017409563905586,1.0017013676796411,1.0016642882279632,1.0016294681308362,1.0015966909249263,1.001565767894887,1.001536533679963,1.0015088426998047,1.0014825660688793,1.0014575898119809,1.0014111411984974,1.0013688026115217,1.0013300114136283,1.001294306770728,1.0012613068499454,1.0012306922783047,1.0012021939730604,1.0011755829791358,1.0011506633284664,1.0011272664025068,1.0011052458506193,1.0010844741994804,1.0010648397323818,1.001046244299263,1.0010286007079134,1.0010118323897403,1.0009806531901804,1.0009522387997838,1.0009262093650275,1.0009022548136473,1.0008801180211686,1.0008595837514391,1.0008404714163013,1.000822626715083,1.0008059178823072,1.0007902314226007,1.0007754689905073,1.0007615448962053,1.0007483840942069,1.00073592054845,1.0007240958934143,1.0007128583300409,1.0006919647674075,1.0006729255331386,1.0006554861605852,1.000639438195004,1.0006246090608004,1.00061085452289,1.0005980529933358,1.000586101172987,1.0005749106738506,1.0005644052943232,1.0005545192386391,1.000545194961543,1.0005363821428774,1.000528036507212,1.0005201189250161,1.0005125946715512,1.0004986056871656,1.0004858588696177,1.0004741836766056,1.0004634404168065,1.0004535134529229,1.000444306145556,1.0004357370351848,1.000427736890238,1.0004202465624128,1.0004132150293237,1.0004065981135117,1.0004003573280393,1.0003944589493883,1.0003888733704842,1.0003835743635199,1.000378538674503,1.0003691765831457,1.0003606460189949,1.000352832790841,1.0003456434219584,1.0003390003579986,1.0003328389851083,1.0003271047686377,1.000321751381512,1.0003167391876004,1.0003120341403107,1.0003076064886796,1.0003034305631038,1.000299483805084,1.0002957463672062,1.0002922007098365,1.000288831331291,1.0002825671005504,1.0002768593219937,1.0002716316180207,1.0002668212940462,1.000262376629566,1.0002582542417968,1.0002544176796493,1.000250835974121,1.0002474825330352,1.000244334550186,1.0002413722643146,1.0002385783799834,1.0002359378311607,1.0002334373369828,1.0002310651829907,1.0002288109093433,1.000224619964791,1.0002208013240725,1.0002173038506437,1.0002140856622004,1.000211112077408,1.0002083541543951,1.0002057874486259,1.0002033912419825,1.0002011477754844,1.0001990417570532,1.000197059966999,1.0001951908611426,1.0001934243319288,1.0001917515106848,1.000190164536547,1.0001886564346858,1.0001858527132856,1.0001832980692058,1.0001809582848964,1.0001788053508591,1.0001768160630506,1.0001749710491938,1.0001732539642427,1.0001716509503062,1.000170150107703,1.000168741191607,1.0001674154114906,1.0001661650164744,1.0001649832500112,1.0001638641676613,1.0001628025162663,1.0001617936343365,1.0001599180089717,1.000158209013261,1.0001566437593192,1.000155203501485,1.0001538727233414,1.0001526384586619,1.0001514897654786,1.0001504173874323,1.0001494133677378,1.0001484708666102,1.0001475839584888,1.0001467474813264,1.000145956915097,1.0001452082743783,1.0001444980627137,1.0001438231524875,1.0001425684190046,1.0001414251563214,1.0001403780529379,1.0001394145684317,1.0001385243175804,1.0001376986368695,1.000136930209736,1.0001362128215217,1.0001355411673605,1.0001349106671993,1.0001343173570023,1.000133757780265,1.000133228919876,1.0001327281120862,1.0001322530031922,1.000131801512698,1.0001309621417138,1.0001301973409282,1.0001294968674264,1.00012885233022,1.0001282567891727,1.000127704438019,1.0001271903891884,1.0001267104849578,1.0001262611724016,1.0001258393917694,1.0001254424887263,1.0001250681555185,1.0001247143671075,1.0001243793498262,1.0001240615163816,1.0001237594901717,1.0001231979815408,1.000122686357907,1.0001222177670666,1.000121786596939,1.0001213882022297,1.000121018701129,1.00012067482676,1.0001203537895895,1.0001200532170877,1.0001197710615788,1.0001195055490888,1.0001192551342244,1.0001190184638005,1.000118794347282,1.0001185817325842,1.0001183796861224,1.0001180040621407,1.0001176618063323,1.000117348337774,1.0001170599042641,1.000116793394,1.0001165462124364,1.000116316170848,1.0001161014099784,1.0001159003391489,1.0001157115899102,1.0001155339727386,1.0001153664552773,1.000115208132299,1.0001150582073823,1.0001149159767246
