time,amide_percent_observed,amide_percent_fit,amide_percent_residual
115.0,41.17321548265405,0.4004329128986648,-40.772782569755385
116.0,40.75379755359423,0.39835603904359584,-40.355441514550634
117.0,40.08633696552308,0.39630060801768674,-39.69003635750539
118.0,40.4980518195212,0.39426628811587416,-40.10378553140533
119.0,39.29032207644787,0.3922527538994024,-38.89806932254847
120.0,38.65926959199104,0.39025968619582363,-38.269009905795215
121.0,38.09043326141043,0.3882867720989974,-37.70214648931143
122.0,37.94581368174234,0.3863337049690913,-37.55947997677325
123.0,36.48001401250161,0.3844001844325802,-36.095613828069034
124.0,37.26572671315666,0.382485916382247,-36.883240796774416
125.0,35.79259249113531,0.38059061297718194,-35.41200187815813
126.0,36.10895214995163,0.3787139926427832,-35.73023815730885
127.0,35.505570246381964,0.3768557800707565,-35.12871446631121
128.0,36.1901390665256,0.3750157062191152,-35.81512336030649
129.0,36.58616059344851,0.37319350831218046,-36.21296708513633
130.0,35.68962136310335,0.3713889298405809,-35.31823243326277
131.0,34.82563011524406,0.3696017205612531,-34.456028394682804
132.0,33.49593607561619,0.36783163595436424,-33.128104439661826
133.0,34.046998860488344,0.36607842023304543,-33.6809204402553
134.0,34.04680899236963,0.3643418303496867,-33.68246716201994
135.0,34.49322786885618,0.36262163503532047,-34.13060623382086
136.0,33.36849549859778,0.3609176064636849,-33.007577892134094
137.0,33.323840174614695,0.35922952025122457,-32.96461065436347
138.0,33.10300077448238,0.3575571554570897,-32.745443619025295
139.0,32.92818390179751,0.3559002945831367,-32.57228360721437
140.0,32.38350182198925,0.35425872357392807,-32.02924309841532
141.0,31.77140134712633,0.3526322318167321,-31.418769115309598
142.0,31.79903750057684,0.35102061214152336,-31.44801688843532
143.0,30.753840490467034,0.34942366082098225,-30.404416829646053
144.0,31.58189675758598,0.34784117757049526,-31.234055580015486
145.0,30.26512107030774,0.346272965548155,-29.918848104759583
146.0,30.850241718855298,0.34471883135476,-30.505522887500536
147.0,30.78129156714716,0.3431785850338147,-30.438112982113346
148.0,30.10018964289124,0.34165204007152983,-29.75853760281971
149.0,29.00045599512916,0.34013901339682184,-28.660316981732336
150.0,29.00315764390932,0.33863932538131347,-28.664518318528007
151.0,29.52158995095581,0.3371527998393334,-29.184437151116477
152.0,29.77110491224122,0.33567926402791615,-29.435425648213304
153.0,5.085953016090049,0.3342185486468025,-4.751734467443247
154.0,27.766617069090238,0.33277048783843916,-27.4338465812518
155.0,27.579016726496278,0.3313349191879788,-27.2476818073083
156.0,28.53286327395225,0.3299116837232803,-28.202951590228967
157.0,28.335578525918333,0.32850062591490825,-28.007077900003424
