data_column,signal_column,scale,offset,rss
G_tau_9p600004e-03_ms,G_tau_9p600004e-03_ms,-0.030888700767605692,1.0576146271522016,0.00025303308644578125
G_tau_1p000000e-02_ms,G_tau_1p000000e-02_ms,-0.03105042008613647,1.0576810672249968,0.0002459449248633094
G_tau_1p040000e-02_ms,G_tau_1p040000e-02_ms,-0.02843856705761673,1.0553952081834421,0.0002539140683485298
G_tau_1p080000e-02_ms,G_tau_1p080000e-02_ms,-0.032311257370614764,1.0587085647704497,0.000252779849782211
G_tau_1p120001e-02_ms,G_tau_1p120001e-02_ms,-0.02812966539996319,1.0548332476867694,0.0002584591656549945
G_tau_1p160001e-02_ms,G_tau_1p160001e-02_ms,-0.02343404058667401,1.0505314034898008,0.0002269464910864583
G_tau_1p200001e-02_ms,G_tau_1p200001e-02_ms,-0.032793521048758746,1.059075435506777,0.00025249560972322
G_tau_1p240001e-02_ms,G_tau_1p240001e-02_ms,-0.027616854110202142,1.0542189028593667,0.0002445498326969211
G_tau_1p280001e-02_ms,G_tau_1p280001e-02_ms,-0.02657944311088301,1.053440158302986,0.0002502295896794081
G_tau_1p360001e-02_ms,G_tau_1p360001e-02_ms,-0.02847139803023664,1.0548624268521805,0.0002430070278751027
G_tau_1p440001e-02_ms,G_tau_1p440001e-02_ms,-0.027938849821586717,1.054415402937098,0.0002555566582819971
G_tau_1p520001e-02_ms,G_tau_1p520001e-02_ms,-0.025806482523439794,1.0524485918099684,0.00024663768268214456
G_tau_1p600001e-02_ms,G_tau_1p600001e-02_ms,-0.028646637222104167,1.054822332402267,0.00024508459681940007
G_tau_1p680001e-02_ms,G_tau_1p680001e-02_ms,-0.02678326276668275,1.053126280427647,0.00023568031547448165
G_tau_1p760001e-02_ms,G_tau_1p760001e-02_ms,-0.030023003790131054,1.0557900704575582,0.00024897624778109445
G_tau_1p840001e-02_ms,G_tau_1p840001e-02_ms,-0.029359692343857515,1.055219831864718,0.0002455659241978536
G_tau_1p920001e-02_ms,G_tau_1p920001e-02_ms,-0.03064745944360323,1.0562277757846672,0.00023240049528441364
G_tau_2p000001e-02_ms,G_tau_2p000001e-02_ms,-0.024487597126449313,1.0505739593835826,0.00022293411246140086
G_tau_2p080001e-02_ms,G_tau_2p080001e-02_ms,-0.028590185096707393,1.0542666461576573,0.00023692409626315542
G_tau_2p160001e-02_ms,G_tau_2p160001e-02_ms,-0.026532388702181525,1.0524929364792148,0.0002346350649759979
G_tau_2p240001e-02_ms,G_tau_2p240001e-02_ms,-0.02759758492724666,1.0533708234810246,0.0002462508351477173
G_tau_2p320001e-02_ms,G_tau_2p320001e-02_ms,-0.032099204147897575,1.0572316092249594,0.00023194869548674274
G_tau_2p400001e-02_ms,G_tau_2p400001e-02_ms,-0.023466292204857353,1.049353854543625,0.0002381518990473313
G_tau_2p480001e-02_ms,G_tau_2p480001e-02_ms,-0.02732101851276876,1.0527659569334,0.0002296088159677798
G_tau_2p560001e-02_ms,G_tau_2p560001e-02_ms,-0.02618094094234295,1.0516725774873539,0.00022863135818269466
G_tau_2p720001e-02_ms,G_tau_2p720001e-02_ms,-0.02287890185282973,1.0486000600692333,0.0002222036623726244
G_tau_2p880001e-02_ms,G_tau_2p880001e-02_ms,-0.025926177379761058,1.051262826711159,0.00022066830785201014
G_tau_3p040001e-02_ms,G_tau_3p040001e-02_ms,-0.026648727675281942,1.0517816958477222,0.0002178690908109963
G_tau_3p200001e-02_ms,G_tau_3p200001e-02_ms,-0.02319975511628541,1.0485969485361233,0.00022547772636875553
G_tau_3p360001e-02_ms,G_tau_3p360001e-02_ms,-0.027017848267748626,1.051977162529823,0.0002139437409921374
G_tau_3p520001e-02_ms,G_tau_3p520001e-02_ms,-0.024761389469312903,1.0497352565723939,0.00021312105502507223
G_tau_3p680001e-02_ms,G_tau_3p680001e-02_ms,-0.026396100183049234,1.0511033989638134,0.00021036500691180968
G_tau_3p840002e-02_ms,G_tau_3p840002e-02_ms,-0.026092031507434093,1.0507404836900347,0.00020553046167848813
G_tau_4p000002e-02_ms,G_tau_4p000002e-02_ms,-0.023623256741971018,1.0484552965333416,0.0002031589567937142
G_tau_4p160002e-02_ms,G_tau_4p160002e-02_ms,-0.023940465082592555,1.0486904966842945,0.0002102870435063168
G_tau_4p320002e-02_ms,G_tau_4p320002e-02_ms,-0.02543860610907179,1.0499295321733495,0.00021063647853726856
G_tau_4p480002e-02_ms,G_tau_4p480002e-02_ms,-0.023311265820902302,1.0480250078020772,0.00020286925681525472
G_tau_4p640002e-02_ms,G_tau_4p640002e-02_ms,-0.022353980582166654,1.0469601457739237,0.00019413315284438765
G_tau_4p800002e-02_ms,G_tau_4p800002e-02_ms,-0.024237132550374463,1.0486108903769158,0.00021048390168805023
G_tau_4p960002e-02_ms,G_tau_4p960002e-02_ms,-0.022032123670397044,1.0465967697044785,0.00020176613192561857
G_tau_5p120003e-02_ms,G_tau_5p120003e-02_ms,-0.024407633310521936,1.0485565851785703,0.00019281400805605444
G_tau_5p440002e-02_ms,G_tau_5p440002e-02_ms,-0.02528285543389401,1.0492443792345347,0.00019109146160454984
G_tau_5p760002e-02_ms,G_tau_5p760002e-02_ms,-0.023380991535335464,1.0473863940306793,0.00019792204703651203
G_tau_6p080002e-02_ms,G_tau_6p080002e-02_ms,-0.025594775651771873,1.0491711957062597,0.00019311592207062314
G_tau_6p400002e-02_ms,G_tau_6p400002e-02_ms,-0.025489676803152343,1.0489509786464124,0.0001905437367545874
G_tau_6p720002e-02_ms,G_tau_6p720002e-02_ms,-0.023941300540485946,1.0474002431107292,0.00018555756407205842
G_tau_7p040003e-02_ms,G_tau_7p040003e-02_ms,-0.023288108509913332,1.0466383864563829,0.00017900462694875265
G_tau_7p360003e-02_ms,G_tau_7p360003e-02_ms,-0.02098975130048689,1.0445568652185135,0.00018105102613061362
G_tau_7p680003e-02_ms,G_tau_7p680003e-02_ms,-0.023541224070807085,1.0466717784883064,0.00017566682669782884
G_tau_8p000003e-02_ms,G_tau_8p000003e-02_ms,-0.024324873568360068,1.047162349361813,0.0001713768431815841
G_tau_8p320004e-02_ms,G_tau_8p320004e-02_ms,-0.024174501044612433,1.0469268878096374,0.00017041134469931494
G_tau_8p640004e-02_ms,G_tau_8p640004e-02_ms,-0.02263895937892462,1.0454929600475447,0.00017533152362633845
G_tau_8p960004e-02_ms,G_tau_8p960004e-02_ms,-0.024061514138626346,1.046639259655283,0.00017105252820642563
G_tau_9p280004e-02_ms,G_tau_9p280004e-02_ms,-0.020946402304094107,1.0437260675722109,0.00016808701572101296
G_tau_9p600005e-02_ms,G_tau_9p600005e-02_ms,-0.021277956785598386,1.0438191532341026,0.0001660012079714945
G_tau_9p920005e-02_ms,G_tau_9p920005e-02_ms,-0.0219893661698524,1.0444180914297305,0.00016479951655892902
G_tau_1p024001e-01_ms,G_tau_1p024001e-01_ms,-0.020939917055735276,1.0432780461585143,0.0001588565068537117
G_tau_1p088000e-01_ms,G_tau_1p088000e-01_ms,-0.019893420738255025,1.0421932753796566,0.00015504566572618114
G_tau_1p152000e-01_ms,G_tau_1p152000e-01_ms,-0.02127701829891354,1.0431909965764314,0.00015696260875477073
G_tau_1p216000e-01_ms,G_tau_1p216000e-01_ms,-0.021046952992215102,1.0427577438783937,0.00014992897047774465
G_tau_1p280000e-01_ms,G_tau_1p280000e-01_ms,-0.020976674802750492,1.0425189549589402,0.00014491424700046495
G_tau_1p344000e-01_ms,G_tau_1p344000e-01_ms,-0.020503101799208542,1.0419051442207774,0.0001438821399763792
G_tau_1p408001e-01_ms,G_tau_1p408001e-01_ms,-0.020439743450613418,1.0416276740856272,0.00014087339807095686
G_tau_1p472001e-01_ms,G_tau_1p472001e-01_ms,-0.02033346621883052,1.0413434724000896,0.0001394311269791881
G_tau_1p536001e-01_ms,G_tau_1p536001e-01_ms,-0.0191250735419841,1.04006246701051,0.00013411278318901392
G_tau_1p600001e-01_ms,G_tau_1p600001e-01_ms,-0.019461397446474606,1.0402207683822093,0.0001313280638513517
G_tau_1p664001e-01_ms,G_tau_1p664001e-01_ms,-0.021273099062555402,1.0416611995431189,0.000127107891724469
G_tau_1p728001e-01_ms,G_tau_1p728001e-01_ms,-0.019365793842915858,1.0397935346965335,0.0001272956359678975
G_tau_1p792001e-01_ms,G_tau_1p792001e-01_ms,-0.020076691096840252,1.040237038064818,0.0001241706588082235
G_tau_1p856001e-01_ms,G_tau_1p856001e-01_ms,-0.019281535603645924,1.0394051191625155,0.00012194772306166153
G_tau_1p920001e-01_ms,G_tau_1p920001e-01_ms,-0.017859261625313066,1.0379140022325624,0.00012057749558091232
G_tau_1p984001e-01_ms,G_tau_1p984001e-01_ms,-0.018140183697152926,1.0380419420904714,0.00011796135374836443
G_tau_2p048001e-01_ms,G_tau_2p048001e-01_ms,-0.01741890218899491,1.0372280928952327,0.00011651223267895618
G_tau_2p176001e-01_ms,G_tau_2p176001e-01_ms,-0.01667267974168943,1.0362978469821906,0.00011288555129860184
G_tau_2p304001e-01_ms,G_tau_2p304001e-01_ms,-0.01727406097758249,1.0365158459324824,0.00010604642198660407
G_tau_2p432001e-01_ms,G_tau_2p432001e-01_ms,-0.01732581839835596,1.0363142923141142,0.00010599651175563453
G_tau_2p560001e-01_ms,G_tau_2p560001e-01_ms,-0.016519295654507958,1.0353708766152236,9.983362171021775e-05
G_tau_2p688001e-01_ms,G_tau_2p688001e-01_ms,-0.015915878388428464,1.034520172242832,9.523303069915073e-05
G_tau_2p816001e-01_ms,G_tau_2p816001e-01_ms,-0.016381033202002404,1.0347004391571217,9.316013131725143e-05
G_tau_2p944001e-01_ms,G_tau_2p944001e-01_ms,-0.01670465703537041,1.0347993029451945,9.254119551955811e-05
G_tau_3p072001e-01_ms,G_tau_3p072001e-01_ms,-0.015945750901029558,1.0338457249957176,8.610235411508845e-05
G_tau_3p200001e-01_ms,G_tau_3p200001e-01_ms,-0.015316424673477118,1.03308337267789,8.544434487701202e-05
G_tau_3p328001e-01_ms,G_tau_3p328001e-01_ms,-0.01468422369515381,1.0323019746874382,8.178619864981716e-05
G_tau_3p456002e-01_ms,G_tau_3p456002e-01_ms,-0.014808063909769003,1.0321931859196793,8.012518728455116e-05
G_tau_3p584002e-01_ms,G_tau_3p584002e-01_ms,-0.014729611169776398,1.0319162526702792,7.712366042739592e-05
G_tau_3p712002e-01_ms,G_tau_3p712002e-01_ms,-0.01376477726536524,1.0308489418625821,7.393962279463929e-05
G_tau_3p840002e-01_ms,G_tau_3p840002e-01_ms,-0.014427747438017696,1.0312903982772605,7.326176896340138e-05
G_tau_3p968002e-01_ms,G_tau_3p968002e-01_ms,-0.014229192964409085,1.030895457517777,7.06533172046256e-05
G_tau_4p096002e-01_ms,G_tau_4p096002e-01_ms,-0.01412467045011729,1.0306508235563951,6.891584502011035e-05
G_tau_4p352002e-01_ms,G_tau_4p352002e-01_ms,-0.013226573609745947,1.0294957969974337,6.513213216864145e-05
G_tau_4p608002e-01_ms,G_tau_4p608002e-01_ms,-0.0137081330553325,1.029600220366677,6.189851178940736e-05
G_tau_4p864002e-01_ms,G_tau_4p864002e-01_ms,-0.012027415644666627,1.0277730876672848,5.766903523576726e-05
G_tau_5p120002e-01_ms,G_tau_5p120002e-01_ms,-0.013023405443258385,1.0283760978445236,5.473914181839819e-05
G_tau_5p376002e-01_ms,G_tau_5p376002e-01_ms,-0.01295738227776441,1.0280279286897036,5.1363304303866234e-05
G_tau_5p632002e-01_ms,G_tau_5p632002e-01_ms,-0.011436708706016699,1.0264215345873062,4.894502023580553e-05
G_tau_5p888002e-01_ms,G_tau_5p888002e-01_ms,-0.01233451457154011,1.0269673011794642,4.7884447812781896e-05
G_tau_6p144003e-01_ms,G_tau_6p144003e-01_ms,-0.011928255588693572,1.0263663583445108,4.5711615318044804e-05
G_tau_6p400003e-01_ms,G_tau_6p400003e-01_ms,-0.01134712026776162,1.025566970508991,4.197407435029062e-05
G_tau_6p656003e-01_ms,G_tau_6p656003e-01_ms,-0.011599661314884638,1.0255609174326328,3.989011330682588e-05
G_tau_6p912003e-01_ms,G_tau_6p912003e-01_ms,-0.011483980742573075,1.0252427235744614,3.906549430668444e-05
G_tau_7p168003e-01_ms,G_tau_7p168003e-01_ms,-0.010177814738497173,1.0238509096308093,3.754522677898794e-05
G_tau_7p424004e-01_ms,G_tau_7p424004e-01_ms,-0.010824953845990606,1.0242447674891715,3.609477429368344e-05
G_tau_7p680004e-01_ms,G_tau_7p680004e-01_ms,-0.01096009894488112,1.0241527379795803,3.4564295013526815e-05
G_tau_7p936004e-01_ms,G_tau_7p936004e-01_ms,-0.00987554391688669,1.0229951460753568,3.231914500264182e-05
G_tau_8p192004e-01_ms,G_tau_8p192004e-01_ms,-0.009748475231454574,1.0227000276904523,3.104123302293044e-05
G_tau_8p704004e-01_ms,G_tau_8p704004e-01_ms,-0.009899771288294256,1.0224831325402517,2.7966429735452372e-05
G_tau_9p216004e-01_ms,G_tau_9p216004e-01_ms,-0.009711108266069315,1.0219746882300238,2.598563994044457e-05
G_tau_9p728004e-01_ms,G_tau_9p728004e-01_ms,-0.009717006378446316,1.021678003258327,2.4251777565707584e-05
G_tau_1p024000e+00_ms,G_tau_1p024000e+00_ms,-0.009422488628180816,1.021101780196289,2.157109520014567e-05
G_tau_1p075200e+00_ms,G_tau_1p075200e+00_ms,-0.008879433104823488,1.020346186871485,2.042898902001049e-05
G_tau_1p126400e+00_ms,G_tau_1p126400e+00_ms,-0.008896803139432443,1.0200856149407895,1.847647665679845e-05
G_tau_1p177600e+00_ms,G_tau_1p177600e+00_ms,-0.00919348079950299,1.0201117222850014,1.7586456025388676e-05
G_tau_1p228801e+00_ms,G_tau_1p228801e+00_ms,-0.008775035443653616,1.0194793235490283,1.5538960221079715e-05
G_tau_1p280001e+00_ms,G_tau_1p280001e+00_ms,-0.008499678872897338,1.0190016742804784,1.4177611198749166e-05
G_tau_1p331201e+00_ms,G_tau_1p331201e+00_ms,-0.008531143847103356,1.018827854338059,1.3571432096219481e-05
G_tau_1p382401e+00_ms,G_tau_1p382401e+00_ms,-0.00842089480184753,1.0185018995541215,1.2498277925635849e-05
G_tau_1p433601e+00_ms,G_tau_1p433601e+00_ms,-0.007989280677475475,1.01792623539345,1.169387894636579e-05
G_tau_1p484801e+00_ms,G_tau_1p484801e+00_ms,-0.007677965192709885,1.0174458001199007,1.0584644409892427e-05
G_tau_1p536001e+00_ms,G_tau_1p536001e+00_ms,-0.007812704891094301,1.017378862957194,1.0145884663837898e-05
G_tau_1p587201e+00_ms,G_tau_1p587201e+00_ms,-0.007632205258234839,1.0170509848233336,9.353279004644122e-06
G_tau_1p638401e+00_ms,G_tau_1p638401e+00_ms,-0.007452460711179577,1.0167233267633005,8.699697034362904e-06
G_tau_1p740801e+00_ms,G_tau_1p740801e+00_ms,-0.007275596389264059,1.0162331283577883,7.403469445277745e-06
G_tau_1p843201e+00_ms,G_tau_1p843201e+00_ms,-0.007046351619669048,1.0157302451190806,6.596323822013378e-06
G_tau_1p945601e+00_ms,G_tau_1p945601e+00_ms,-0.006869666302261491,1.0153056839149979,5.829106393292184e-06
G_tau_2p048001e+00_ms,G_tau_2p048001e+00_ms,-0.006703447172088781,1.014879928103229,5.048940323517612e-06
G_tau_2p150401e+00_ms,G_tau_2p150401e+00_ms,-0.006481689476625488,1.0144380295251807,4.563325230965255e-06
G_tau_2p252801e+00_ms,G_tau_2p252801e+00_ms,-0.006295725538483561,1.0140461557591784,4.032826481223976e-06
G_tau_2p355201e+00_ms,G_tau_2p355201e+00_ms,-0.00643365068439401,1.0139545645833938,3.5838636321106093e-06
G_tau_2p457601e+00_ms,G_tau_2p457601e+00_ms,-0.006145980099007981,1.0134941181017358,3.2591597426953814e-06
G_tau_2p560001e+00_ms,G_tau_2p560001e+00_ms,-0.0061537261981646,1.013294175093233,3.168301162629928e-06
G_tau_2p662401e+00_ms,G_tau_2p662401e+00_ms,-0.005842134342820198,1.0128416974462842,2.803334446095664e-06
G_tau_2p764801e+00_ms,G_tau_2p764801e+00_ms,-0.005744919814690121,1.0125913654150185,2.514825072063564e-06
G_tau_2p867201e+00_ms,G_tau_2p867201e+00_ms,-0.0060456018755954835,1.0126856867904672,2.257103097255258e-06
G_tau_2p969601e+00_ms,G_tau_2p969601e+00_ms,-0.005954121321761657,1.0124427958682463,2.219167287140523e-06
G_tau_3p072002e+00_ms,G_tau_3p072002e+00_ms,-0.006356688633113508,1.0126546222567863,2.2616680819430603e-06
G_tau_3p174402e+00_ms,G_tau_3p174402e+00_ms,-0.00604973835834336,1.0122310415554407,1.997389060753515e-06
G_tau_3p276802e+00_ms,G_tau_3p276802e+00_ms,-0.005691137335218316,1.011784109777222,2.2188840913490166e-06
G_tau_3p481602e+00_ms,G_tau_3p481602e+00_ms,-0.0055979911192088295,1.0114424806958866,2.066359683236087e-06
G_tau_3p686402e+00_ms,G_tau_3p686402e+00_ms,-0.0057513975543756115,1.0113447892111207,2.081860985899284e-06
G_tau_3p891201e+00_ms,G_tau_3p891201e+00_ms,-0.005470350821336829,1.0108761016130299,2.3193714647079955e-06
G_tau_4p096001e+00_ms,G_tau_4p096001e+00_ms,-0.0053146822603694485,1.0105321811287464,2.3452431813338634e-06
G_tau_4p300802e+00_ms,G_tau_4p300802e+00_ms,-0.005184042670099258,1.0102290996490033,2.405523344792007e-06
G_tau_4p505602e+00_ms,G_tau_4p505602e+00_ms,-0.005110100436264404,1.0099852871479653,2.6541521822085597e-06
G_tau_4p710402e+00_ms,G_tau_4p710402e+00_ms,-0.0048685135352536145,1.0096154906665673,2.784893025393727e-06
G_tau_4p915202e+00_ms,G_tau_4p915202e+00_ms,-0.004930775091770018,1.0095214354359079,2.9709554138042747e-06
G_tau_5p120002e+00_ms,G_tau_5p120002e+00_ms,-0.004953681800786279,1.0094011283398407,3.066849677117893e-06
G_tau_5p324802e+00_ms,G_tau_5p324802e+00_ms,-0.005155431250481356,1.0094559235993854,3.335378585155594e-06
G_tau_5p529603e+00_ms,G_tau_5p529603e+00_ms,-0.0044847555888389385,1.0087255828393475,3.6273458247565298e-06
G_tau_5p734403e+00_ms,G_tau_5p734403e+00_ms,-0.004757870061244325,1.008853842577505,3.7805341127537997e-06
G_tau_5p939203e+00_ms,G_tau_5p939203e+00_ms,-0.00488254564658733,1.0088522319764863,4.054510357437046e-06
G_tau_6p144003e+00_ms,G_tau_6p144003e+00_ms,-0.004568042917414941,1.0084623809288027,4.182611001297259e-06
G_tau_6p348803e+00_ms,G_tau_6p348803e+00_ms,-0.00447905080033058,1.008278008714967,4.375372231503226e-06
G_tau_6p553603e+00_ms,G_tau_6p553603e+00_ms,-0.00453795294904154,1.008228270257186,4.61071111010183e-06
G_tau_6p963203e+00_ms,G_tau_6p963203e+00_ms,-0.004327596829085576,1.0078751036881695,5.076388526672019e-06
G_tau_7p372803e+00_ms,G_tau_7p372803e+00_ms,-0.004304624322091801,1.0076937156344543,5.518655752154302e-06
G_tau_7p782403e+00_ms,G_tau_7p782403e+00_ms,-0.004121300361832461,1.0073769505142833,6.011150798380647e-06
G_tau_8p192003e+00_ms,G_tau_8p192003e+00_ms,-0.003921160350793472,1.007062934090943,6.386705963253238e-06
G_tau_8p601603e+00_ms,G_tau_8p601603e+00_ms,-0.00398021522511067,1.0069847411743111,6.758473151887411e-06
G_tau_9p011203e+00_ms,G_tau_9p011203e+00_ms,-0.004146888826705127,1.0070217439353621,7.123377591386978e-06
G_tau_9p420804e+00_ms,G_tau_9p420804e+00_ms,-0.0038667847759388135,1.006661284925241,7.41680128886144e-06
G_tau_9p830404e+00_ms,G_tau_9p830404e+00_ms,-0.003847600043204858,1.0065472582703199,7.650491959483223e-06
G_tau_1p024000e+01_ms,G_tau_1p024000e+01_ms,-0.003921574904346975,1.0065218726489744,7.917494691341978e-06
G_tau_1p064960e+01_ms,G_tau_1p064960e+01_ms,-0.004088113873608425,1.0065804596703845,8.305566062152983e-06
G_tau_1p105921e+01_ms,G_tau_1p105921e+01_ms,-0.004047941955787695,1.006473227806624,8.618047865428978e-06
G_tau_1p146881e+01_ms,G_tau_1p146881e+01_ms,-0.0039795695717920986,1.0063337097802705,8.750027134688521e-06
G_tau_1p187841e+01_ms,G_tau_1p187841e+01_ms,-0.0038695243352736236,1.00615689163143,9.241865993226471e-06
G_tau_1p228801e+01_ms,G_tau_1p228801e+01_ms,-0.004033065497390775,1.0062400730374756,9.241506852459145e-06
G_tau_1p269761e+01_ms,G_tau_1p269761e+01_ms,-0.0036075090749938953,1.005790571033325,9.61136821882218e-06
G_tau_1p310721e+01_ms,G_tau_1p310721e+01_ms,-0.004080183924780846,1.0061595111486246,9.796962971494985e-06
G_tau_1p392641e+01_ms,G_tau_1p392641e+01_ms,-0.003975310372735605,1.0059534726491102,1.0429116450430907e-05
G_tau_1p474561e+01_ms,G_tau_1p474561e+01_ms,-0.0036562385814460363,1.0055746985371825,1.0743096698259668e-05
G_tau_1p556481e+01_ms,G_tau_1p556481e+01_ms,-0.003676508581487421,1.0055039448067455,1.0829870266917208e-05
G_tau_1p638401e+01_ms,G_tau_1p638401e+01_ms,-0.003707703392388638,1.0054423834912614,1.1155290524100881e-05
G_tau_1p720321e+01_ms,G_tau_1p720321e+01_ms,-0.0036359865180708288,1.0053079682928454,1.1400075211172542e-05
G_tau_1p802241e+01_ms,G_tau_1p802241e+01_ms,-0.003737406394387601,1.0053383075248952,1.1591879110517446e-05
